År,Kommun,Skola,Organistionsform,StudieVagKod,Studievag,Antagningsgrans,Median,AntalPlatser,AntalAntagna,AntalReserver,AntalLedigaPlatser,Year,Årtal,Unnamed: 12
,Sigtuna,Bergstrands Gymnasium Sigtuna,F,BAMAR,Bygg- och anläggningsprogrammet BA - Mark och anläggning,0.0,0.0,5,0,0,5,2022,,
,Sigtuna,Bergstrands Gymnasium Sigtuna,F,FTTRA,Fordons- och transportprogrammet FT - Transport,0.0,177.5,25,5,0,20,2022,,
,Sigtuna,Bergstrands Gymnasium Sigtuna,F,IMVBA,Introduktionsprogram IM - Programinriktat val; mot Bygg- och anläggningsprogrammet,0.0,82.5,8,1,0,7,2022,,
,Sigtuna,Bergstrands Gymnasium Sigtuna,F,IMVFT,Introduktionsprogram IM - Programinriktat val; mot Fordons- och transportprogrammet,0.0,75.0,8,2,0,6,2022,,
,Sigtuna,JENSEN gymnasium Wenngarn,F,NBDJR,Naturbruksprogrammet NB - Djurvård,217.5,230.0,10,10,2,0,2022,,
,Sigtuna,JENSEN gymnasium Wenngarn,F,NBHAT,Naturbruksprogrammet NB - Hästhållning,215.0,242.5,26,26,10,0,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,BAHUS,Bygg- och anläggningsprogrammet BA - Husbyggnad,0.0,115.0,12,2,0,10,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,BAHUS0L,"Bygg- och anläggningsprogrammet BA - Husbyggnad, lärling",0.0,0.0,12,0,0,12,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,BAMAL0L,"Bygg- och anläggningsprogrammet BA - Måleri, lärling",0.0,120.0,12,1,0,11,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,BFPEA,Barn- och fritidsprogrammet BF - Pedagogiskt och socialt arbete,0.0,175.0,15,4,0,11,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,BFPEA0L,"Barn- och fritidsprogrammet BF - Pedagogiskt och socialt arbete, lärling",0.0,102.5,15,1,0,14,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,EEELT,El- och energiprogrammet EE - Elteknik,0.0,175.0,12,6,0,6,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,EEELT0L,"El- och energiprogrammet EE - Elteknik, lärling",185.0,212.5,12,12,0,0,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,FSFOR,Försäljnings- och serviceprogrammet FS - Försäljnings- och serviceprogrammet,0.0,80.0,15,2,0,13,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,FSFOR0L,"Försäljnings- och serviceprogrammet FS - Försäljnings- och serviceprogrammet, lärling",0.0,157.5,10,4,0,6,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,IMVBA,"Introduktionsprogram IM - Programinriktat val; mot Bygg- och anläggningsprogrammet, Husbyggnad ",0.0,0.0,12,0,0,12,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,IMVBF,Introduktionsprogram IM - Programinriktat val; mot Barn- och fritidsprogrammet,0.0,80.0,12,1,0,11,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,IMVBF,"Introduktionsprogram IM - Programinriktat val; mot Barn- och fritidsprogrammet, Pedagogiskt och socialt arbete ",0.0,0.0,12,0,0,12,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,IMVEE,Introduktionsprogram IM - Programinriktat val; mot El- och energiprogrammet,0.0,0.0,12,0,0,12,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,IMVEE,"Introduktionsprogram IM - Programinriktat val; mot El- och energiprogrammet, Elteknik ",0.0,245.0,12,1,0,11,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,IMYBA,Introduktionsprogram IM - Yrkesintroduktion; mot Bygg- och anläggningsprogrammet,0.0,0.0,12,2,0,10,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,IMYBF,Introduktionsprogram IM - Yrkesintroduktion; mot Barn- och fritidsprogrammet,0.0,105.0,12,4,0,8,2022,,
,Sigtuna,Praktiska Gymnasiet Märsta,F,IMYFS,Introduktionsprogram IM - Yrkesintroduktion; mot Försäljnings- och serviceprogrammet,0.0,40.0,12,1,0,11,2022,,
,Sigtuna,Sigtunaskolan Humanistiska läroverket,F,EKEKO,Ekonomiprogrammet EK - Ekonomi,297.5,317.5,12,12,31,0,2022,,
,Sigtuna,Sigtunaskolan Humanistiska läroverket,F,EKEKO,"Ekonomiprogrammet EK - Ekonomi, Engelska ",265.0,280.0,12,12,15,0,2022,,
,Sigtuna,Sigtunaskolan Humanistiska läroverket,F,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,307.5,327.5,18,18,10,0,2022,,
,Sigtuna,Sigtunaskolan Humanistiska läroverket,F,SASAM,"Samhällsvetenskapsprogrammet SA - Samhällsvetenskap, Internationell profil ",270.0,287.5,12,12,13,0,2022,,
,Sollentuna,KLARA Teoretiska Gymnasium Sollentuna,F,EKEKO,Ekonomiprogrammet EK - Ekonomi,220.0,237.5,16,16,32,0,2022,,
,Sollentuna,KLARA Teoretiska Gymnasium Sollentuna,F,EKJUR,Ekonomiprogrammet EK - Juridik,202.5,227.5,16,16,14,0,2022,,
,Sollentuna,KLARA Teoretiska Gymnasium Sollentuna,F,NANAS,Naturvetenskapsprogrammet NA - Naturvetenskap och samhälle,0.0,205.0,8,4,0,3,2022,,
,Sollentuna,KLARA Teoretiska Gymnasium Sollentuna,F,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,192.5,242.5,24,24,4,0,2022,,
,Sollentuna,KLARA Teoretiska Gymnasium Sollentuna,F,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,207.5,225.0,16,16,24,0,2022,,
,Sollentuna,KLARA Teoretiska Gymnasium Sollentuna,F,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,195.0,217.5,16,16,9,0,2022,,
,Sollentuna,NTI Gymnasiet Sollentuna,F,EEDAT,El- och energiprogrammet EE - Dator- och kommunikationsteknik,0.0,182.5,32,28,0,4,2022,,
,Sollentuna,NTI Gymnasiet Sollentuna,F,TEINF,Teknikprogrammet TE - Informations- och medieteknik,167.5,232.5,32,32,0,0,2022,,
,Sollentuna,Rudbeck,K,EEELT,El- och energiprogrammet EE - Elteknik,225.0,242.5,36,36,41,0,2022,,
,Sollentuna,Rudbeck,K,EK,Ekonomiprogrammet EK,247.5,282.5,223,222,134,0,2022,,
,Sollentuna,Rudbeck,K,ESEST,Estetiska programmet ES - Estetik och media,230.0,247.5,16,16,15,0,2022,,
,Sollentuna,Rudbeck,K,HUSPR,Humanistiska programmet HU - Språk,220.0,255.0,16,16,6,0,2022,,
,Sollentuna,Rudbeck,K,,"Naturvetenskapsprogrammet NA - utan inriktning, Specialpedagogisk verksamhet, profil AST (autismspektrumtillstånd) ",240.0,247.5,8,8,8,0,2022,,
,Sollentuna,Rudbeck,K,,Naturvetenskapsprogrammet NA,292.5,325.0,154,153,67,0,2022,,
,Sollentuna,Rudbeck,K,NAMUSVE,"Naturvetenskapsprogrammet NA - Särskild variant inom det estetiska området, musik",0.0,512.5,6,4,0,2,2022,,
,Sollentuna,Rudbeck,K,NANASVE,"Naturvetenskapsprogrammet NA - Naturvetenskap och samhälle, särskild variant inom det estetiska området",0.0,553.5,6,2,0,4,2022,,
,Sollentuna,Rudbeck,K,SA,"Samhällsvetenskapsprogrammet SA - utan inriktning, Specialpedagogisk verksamhet, profil AST (autismspektrumtillstånd) ",220.0,235.0,8,8,9,0,2022,,
,Sollentuna,Rudbeck,K,SA,Samhällsvetenskapsprogrammet SA,235.0,267.5,183,182,127,0,2022,,
,Sollentuna,Rudbeck,K,SABETVE,"Samhällsvetenskapsprogrammet SA - Beteendevetenskap, särskild variant inom det estetiska området",379.5,432.5,4,4,0,0,2022,,
,Sollentuna,Rudbeck,K,SAMEDVE,"Samhällsvetenskapsprogrammet SA - Medier, information och kommunikation, särskild variant inom det estetiska området",0.0,0.0,4,0,0,4,2022,,
,Sollentuna,Rudbeck,K,SASAMVE,"Samhällsvetenskapsprogrammet SA - Samhällsvetenskap, särskild variant inom det estetiska området",0.0,352.0,4,2,0,2,2022,,
,Sollentuna,Rudbeck,K,TE,Teknikprogrammet TE,262.5,295.0,128,128,55,0,2022,,
,Sollentuna,Rudbeck,K,VIINF,"VI VI - Gymnasieingenjörsexamen, vidareutbildning i form av ett fjärde tekniskt år, informationsteknik, utgång Nätverksteknik ",0.0,0.0,16,0,0,16,2022,,
,Sollentuna,Vård- och omsorgsgymnasiet,F,IMVVO,Introduktionsprogram IM - Programinriktat val; mot Vård- och omsorgsprogrammet,0.0,112.5,22,9,0,13,2022,,
,Sollentuna,Vård- och omsorgsgymnasiet,F,IMYVO,Introduktionsprogram IM - Yrkesintroduktion mot Vård- och omsorgsprogrammet,0.0,40.0,22,4,0,18,2022,,
,Sollentuna,Vård- och omsorgsgymnasiet,F,VOVAR,Vård- och omsorgsprogrammet VO - Vård- och omsorgsprogrammet,0.0,185.0,44,30,0,14,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,BAHUS0L,"Bygg- och anläggningsprogrammet BA - Husbyggnad, lärling",0.0,192.5,10,9,0,1,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,BAMAL0L,"Bygg- och anläggningsprogrammet BA - Måleri, lärling",0.0,195.0,5,2,0,3,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,BFPEA0L,"Barn- och fritidsprogrammet BF - Pedagogiskt och socialt arbete, lärling",0.0,180.0,15,13,0,2,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,EEELT0L,"El- och energiprogrammet EE - Elteknik, lärling",177.5,205.0,15,15,5,0,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,FSFOR0L,"Försäljnings- och serviceprogrammet FS - Försäljnings- och serviceprogrammet, lärling",0.0,172.5,15,10,0,5,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,FTPER0L,"Fordons- och transportprogrammet FT - Personbil, lärling",0.0,167.5,15,12,0,3,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,HTHUT0L,"Hotell- och turismprogrammet HT - Hotell- och turismprogrammet, lärling ",0.0,182.5,10,3,0,7,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,HVFRS0L,"Hantverksprogrammet HV - Frisör, barberare och hår- och makeupstylist, lärling",0.0,177.5,10,6,0,4,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,IMVBA0L,"Introduktionsprogram IM - Programinriktat val; mot Bygg- och anläggningsprogrammet, lärlingsliknande utbildning",0.0,160.0,2,1,0,1,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,IMVBF0L,"Introduktionsprogram IM - Programinriktat val; mot Barn- och fritidsprogrammet, lärlingsliknande utbildning",0.0,147.5,2,1,0,1,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,IMVEE0L,"Introduktionsprogram IM - Programinriktat val; mot El- och energiprogrammet, lärlingsliknande utbildning",145.0,145.0,2,2,2,0,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,IMVFS0L,"Introduktionsprogram IM - Programinriktat val; mot Försäljnings- och serviceprogrammet, lärlingsliknande utbildning ",175.0,175.0,2,2,7,0,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,IMVFT0L,"Introduktionsprogram IM - Programinriktat val; mot Fordons- och transportprogrammet, lärlingsliknande utbildning",0.0,102.5,2,1,0,1,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,IMVHT0L,"Introduktionsprogram IM - Programinriktat val; mot Hotell- och turismprogrammet, lärlingsliknande utbildning",0.0,0.0,2,0,0,2,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,IMVHV0L,"Introduktionsprogram IM - Programinriktat val; mot Hantverksprogrammet, lärlingsliknande utbildning",100.0,100.0,2,2,0,0,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,IMVVO0L,"Introduktionsprogram IM - Programinriktat val; mot Vård- och omsorgsprogrammet, lärlingsliknande utbildning",0.0,0.0,2,0,0,2,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,IMYBF0L,"Introduktionsprogram IM - Yrkesintroduktion; mot Barn- och fritidsprogrammet, lärlingsliknande utbildning",135.0,150.0,3,3,30,0,2022,,
,Sollentuna,"Yrkesgymnasiet, Sollentuna",F,VOVAR0L,"Vård- och omsorgsprogrammet VO - lärling, Undersköterska ",0.0,185.0,12,8,0,4,2022,,
,Solna,Ingridskolan i Bergshamra,F,ESBIL,"Estetiska programmet ES - Bild och formgivning, Specialpedagogisk verksamhet, profil Asperger ",0.0,0.0,4,0,0,4,2022,,
,Solna,Ingridskolan i Bergshamra,F,NANAS,"Naturvetenskapsprogrammet NA - Naturvetenskap och samhälle, Specialpedagogisk verksamhet, profil Asperger ",0.0,0.0,2,0,0,2,2022,,
,Solna,Ingridskolan i Bergshamra,F,NANAT,"Naturvetenskapsprogrammet NA - Naturvetenskap, Specialpedagogisk verksamhet, profil Asperger ",0.0,0.0,4,0,0,4,2022,,
,Solna,Johan Movingers Gymnasium,F,BFPEA,Barn- och fritidsprogrammet BF - Pedagogiskt och socialt arbete,0.0,147.5,15,5,0,10,2022,,
,Solna,Johan Movingers Gymnasium,F,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,0.0,222.5,15,6,0,9,2022,,
,Solna,Johan Movingers Gymnasium,F,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,0.0,195.0,15,5,0,10,2022,,
,Solna,LBS Kreativa Gymnasiet Stockholm Norra,F,ESBIL,"Estetiska programmet ES - Bild och formgivning, Spelgrafik ",175.0,210.0,32,32,12,0,2022,,
,Solna,LBS Kreativa Gymnasiet Stockholm Norra,F,ESEST,"Estetiska programmet ES - Estetik och media, E-sport ",167.5,210.0,32,32,9,0,2022,,
,Solna,LBS Kreativa Gymnasiet Stockholm Norra,F,TEDES,"Teknikprogrammet TE - Design och produktutveckling, Spelutveckling ",180.0,232.5,44,44,10,0,2022,,
,Solna,LBS Kreativa Gymnasiet Stockholm Norra,F,TEINF,"Teknikprogrammet TE - Informations- och medieteknik, Systemutveckling ",0.0,205.0,20,19,0,1,2022,,
,Solna,NTI Vetenskapsgymnasiet Solna,F,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,195.0,257.5,30,30,2,0,2022,,
,Solna,NTI Vetenskapsgymnasiet Solna,F,TETEK,Teknikprogrammet TE - Teknikvetenskap,0.0,237.5,30,19,0,11,2022,,
,Solna,Peabskolan Solna,F,BAHUS,Bygg- och anläggningsprogrammet BA - Husbyggnad,120.0,192.5,16,16,1,0,2022,,
,Solna,Peabskolan Solna,F,BAMAR,Bygg- och anläggningsprogrammet BA - Mark och anläggning,0.0,175.0,8,6,0,2,2022,,
,Solna,Peabskolan Solna,F,IMVBA,Introduktionsprogram IM - Programinriktat val; mot Bygg- och anläggningsprogrammet,77.5,110.0,6,6,0,0,2022,,
,Solna,Peabskolan Solna,F,IMYBA,Introduktionsprogram IM - Yrkesintroduktion; mot Bygg- och anläggningsprogrammet,0.0,97.5,10,8,0,2,2022,,
,Solna,ProCivitas Privata Gymnasium Stockholm Karlberg,F,EKEKO,Ekonomiprogrammet EK - Ekonomi,255.0,270.0,16,16,32,0,2022,,
,Solna,ProCivitas Privata Gymnasium Stockholm Karlberg,F,EKJUR,Ekonomiprogrammet EK - Juridik,230.0,250.0,32,32,39,0,2022,,
,Solna,ProCivitas Privata Gymnasium Stockholm Karlberg,F,NANAS,Naturvetenskapsprogrammet NA - Naturvetenskap och samhälle,265.0,275.0,10,10,3,0,2022,,
,Solna,ProCivitas Privata Gymnasium Stockholm Karlberg,F,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,270.0,297.5,24,24,18,0,2022,,
,Solna,ProCivitas Privata Gymnasium Stockholm Karlberg,F,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,242.5,267.5,34,34,30,0,2022,,
,Solna,Psykologigymnasiet,F,EKJUR,"Ekonomiprogrammet EK - Juridik, Kriminologi ",205.0,215.0,14,14,20,0,2022,,
,Solna,Psykologigymnasiet,F,SABET,"Samhällsvetenskapsprogrammet SA - Beteendevetenskap, Kriminologi ",197.5,217.5,52,52,27,0,2022,,
,Solna,Psykologigymnasiet,F,SATEAVE,"Samhällsvetenskapsprogrammet SA - Särskild variant inom det estetiska området, teater",0.0,537.5,8,1,0,7,2022,,
,Solna,Solna Gymnasium,K,BFFRI,Barn- och fritidsprogrammet BF - Fritid och hälsa,217.5,230.0,32,32,34,0,2022,,
,Solna,Solna Gymnasium,K,EEDAT,El- och energiprogrammet EE - Dator- och kommunikationsteknik,175.0,202.5,12,12,14,0,2022,,
,Solna,Solna Gymnasium,K,EEELT,El- och energiprogrammet EE - Elteknik,207.5,222.5,20,20,25,0,2022,,
,Solna,Solna Gymnasium,K,EKEKO,Ekonomiprogrammet EK - Ekonomi,272.5,290.0,32,32,76,0,2022,,
,Solna,Solna Gymnasium,K,EKJUR,Ekonomiprogrammet EK - Juridik,272.5,285.0,32,32,65,0,2022,,
,Solna,Solna Gymnasium,K,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,297.5,317.5,32,32,63,0,2022,,
,Solna,Solna Gymnasium,K,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,247.5,280.0,32,32,73,0,2022,,
,Solna,Solna Gymnasium,K,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,245.0,260.0,32,32,58,0,2022,,
,Solna,Thoren Business School Solna,F,EK,Ekonomiprogrammet EK,235.0,255.0,74,74,133,0,2022,,
,Solna,Thoren Business School Solna,F,FSFOR,Försäljnings- och serviceprogrammet FS - Försäljnings- och serviceprogrammet,182.5,207.5,30,30,35,0,2022,,
,Solna,Thoren Business School Solna,F,SA,Samhällsvetenskapsprogrammet SA,222.5,240.0,35,35,76,0,2022,,
,Solna,Thoren Innovation School Solna,F,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,0.0,232.5,28,20,0,8,2022,,
,Solna,Thoren Innovation School Solna,F,SAMED,"Samhällsvetenskapsprogrammet SA - Medier, information och kommunikation",0.0,205.0,25,22,0,3,2022,,
,Solna,Thoren Innovation School Solna,F,TE,Teknikprogrammet TE,0.0,220.0,34,15,0,19,2022,,
,Solna,Yrkesgymnasiet Solna,F,BAHUS0L,"Bygg- och anläggningsprogrammet BA - Husbyggnad, lärling",0.0,180.0,15,3,0,12,2022,,
,Solna,Yrkesgymnasiet Solna,F,BFPEA0L,"Barn- och fritidsprogrammet BF - Pedagogiskt och socialt arbete, lärling",0.0,172.5,30,13,0,17,2022,,
,Solna,Yrkesgymnasiet Solna,F,FTPER0L,"Fordons- och transportprogrammet FT - Personbil, lärling",0.0,205.0,15,13,0,2,2022,,
,Solna,Yrkesgymnasiet Solna,F,HT,Hotell- och turismprogrammet HT,0.0,132.5,15,7,0,8,2022,,
,Solna,Yrkesgymnasiet Solna,F,IMVBA0L,"Introduktionsprogram IM - Programinriktat val; mot Bygg- och anläggningsprogrammet, lärlingsliknande utbildning",0.0,142.5,3,1,0,2,2022,,
,Solna,Yrkesgymnasiet Solna,F,IMVBF0L,"Introduktionsprogram IM - Programinriktat val; mot Barn- och fritidsprogrammet, lärlingsliknande utbildning",177.5,185.0,3,3,3,0,2022,,
,Solna,Yrkesgymnasiet Solna,F,IMVFT0L,"Introduktionsprogram IM - Programinriktat val; mot Fordons- och transportprogrammet, lärlingsliknande utbildning",0.0,170.0,3,1,0,2,2022,,
,Solna,Yrkesgymnasiet Solna,F,IMVHT0L,"Introduktionsprogram IM - Programinriktat val; mot Hotell- och turismprogrammet, lärlingsliknande utbildning",0.0,107.5,3,2,0,1,2022,,
,Solna,Yrkesgymnasiet Solna,F,IMVVF0L,"Introduktionsprogram IM - Programinriktat val; mot VVS- och fastighetsprogrammet, lärlingsliknande utbildning",0.0,155.0,3,1,0,2,2022,,
,Solna,Yrkesgymnasiet Solna,F,VFVVS0L,VVS- och fastighetsprogrammet VF - VVS - lärling,0.0,147.5,15,6,0,9,2022,,
,Solna,Yrkesgymnasiet Solna,F,VOVAR0L,Vård- och omsorgsprogrammet VO - lärling,0.0,185.0,30,26,0,4,2022,,
,Stockholm,Amerikanska Gymnasiet Stockholm,F,EK,Ekonomiprogrammet EK,240.0,262.5,64,64,98,0,2022,,
,Stockholm,Amerikanska Gymnasiet Stockholm,F,,Naturvetenskapsprogrammet NA,285.0,302.5,32,32,40,0,2022,,
,Stockholm,Amerikanska Gymnasiet Stockholm,F,SA,Samhällsvetenskapsprogrammet SA,242.5,267.5,64,64,81,0,2022,,
,Stockholm,Amerikanska Gymnasiet Stockholm,F,TEINF,Teknikprogrammet TE - Informations- och medieteknik,260.0,277.5,32,32,45,0,2022,,
,Stockholm,Anna Whitlocks gymnasium,K,EKEKO,Ekonomiprogrammet EK - Ekonomi,287.5,307.5,99,97,238,0,2022,,
,Stockholm,Anna Whitlocks gymnasium,K,EKJUR,Ekonomiprogrammet EK - Juridik,280.0,302.5,99,98,175,0,2022,,
,Stockholm,Anna Whitlocks gymnasium,K,ESBIL,"Estetiska programmet ES - Bild och formgivning, Design ",534.5,561.0,32,31,64,0,2022,,
,Stockholm,Anna Whitlocks gymnasium,K,NADESVE,"Naturvetenskapsprogrammet NA - Särskild variant inom det estetiska området, design",0.0,392.5,33,28,0,5,2022,,
,Stockholm,Anna Whitlocks gymnasium,K,NANAT,"Naturvetenskapsprogrammet NA - Naturvetenskap, Life Science ",310.0,325.0,66,65,68,0,2022,,
,Stockholm,Anna Whitlocks gymnasium,K,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,310.0,325.0,98,96,167,0,2022,,
,Stockholm,Anna Whitlocks gymnasium,K,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,302.5,317.5,98,96,223,0,2022,,
,Stockholm,Anna Whitlocks gymnasium,K,SADESVE,"Samhällsvetenskapsprogrammet SA - Särskild variant inom det estetiska området, design",325.0,365.0,33,33,9,0,2022,,
,Stockholm,Anna Whitlocks gymnasium,K,SASAM,"Samhällsvetenskapsprogrammet SA - Samhällsvetenskap, Life Science ",282.5,305.0,33,33,39,0,2022,,
,Stockholm,Anna Whitlocks gymnasium,K,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,295.0,310.0,65,62,172,0,2022,,
,Stockholm,Anna Whitlocks gymnasium,K,TEDES,Teknikprogrammet TE - Design och produktutveckling,295.0,317.5,66,65,71,0,2022,,
,Stockholm,Bergstrands Gymnasium Stockholm,F,BAHUS,Bygg- och anläggningsprogrammet BA - Husbyggnad,0.0,175.0,15,11,0,4,2022,,
,Stockholm,Bergstrands Gymnasium Stockholm,F,BAHUS0L,"Bygg- och anläggningsprogrammet BA - Husbyggnad, lärling",0.0,167.5,5,4,0,1,2022,,
,Stockholm,Bergstrands Gymnasium Stockholm,F,BAMAL,Bygg- och anläggningsprogrammet BA - Måleri,0.0,0.0,15,0,0,15,2022,,
,Stockholm,Bergstrands Gymnasium Stockholm,F,BAMAR,Bygg- och anläggningsprogrammet BA - Mark och anläggning,0.0,90.0,5,2,0,3,2022,,
,Stockholm,Bergstrands Gymnasium Stockholm,F,BAMAR0L,"Bygg- och anläggningsprogrammet BA - Mark och anläggning, lärling",0.0,0.0,2,0,0,2,2022,,
,Stockholm,Bergstrands Gymnasium Stockholm,F,FTPER,"Fordons- och transportprogrammet FT - Personbil, MC-teknik och småmotorer ",0.0,165.0,15,8,0,7,2022,,
,Stockholm,Bergstrands Gymnasium Stockholm,F,FTPER,Fordons- och transportprogrammet FT - Personbil,0.0,152.5,25,19,0,5,2022,,
,Stockholm,Bergstrands Gymnasium Stockholm,F,FTTRA,Fordons- och transportprogrammet FT - Transport,107.5,185.0,24,24,2,0,2022,,
,Stockholm,Bergstrands Gymnasium Stockholm,F,IMVBA,Introduktionsprogram IM - Programinriktat val; mot Bygg- och anläggningsprogrammet,0.0,70.0,10,4,0,6,2022,,
,Stockholm,Bergstrands Gymnasium Stockholm,F,IMVFT,Introduktionsprogram IM - Programinriktat val; mot Fordons- och transportprogrammet,0.0,110.0,10,8,0,2,2022,,
,Stockholm,Bergstrands Gymnasium Stockholm,F,IMYBA,Introduktionsprogram IM - Yrkesintroduktion; mot Bygg- och anläggningsprogrammet,0.0,35.0,8,7,0,1,2022,,
,Stockholm,Bergstrands Gymnasium Stockholm,F,IMYFT,Introduktionsprogram IM - Yrkesintroduktion; mot Fordons- och transportprogrammet,62.5,82.5,8,8,5,0,2022,,
,Stockholm,Bernadottegymnasiet,K,EKJUR,Ekonomiprogrammet EK - Juridik,255.0,265.0,33,32,94,0,2022,,
,Stockholm,Bernadottegymnasiet,K,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,247.5,267.5,99,97,98,0,2022,,
,Stockholm,Betty Petterssons Gymnasium,K,EKEKO,Ekonomiprogrammet EK - Ekonomi,190.0,210.0,33,33,15,0,2022,,
,Stockholm,Betty Petterssons Gymnasium,K,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,0.0,237.5,33,16,0,17,2022,,
,Stockholm,Betty Petterssons Gymnasium,K,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,0.0,207.5,66,60,0,5,2022,,
,Stockholm,Blackebergs gymnasium,K,EKEKO,Ekonomiprogrammet EK - Ekonomi,295.0,312.5,99,98,120,0,2022,,
,Stockholm,Blackebergs gymnasium,K,NABILVE,"Naturvetenskapsprogrammet NA - Särskild variant inom det estetiska området, bild, Arkitektur ",0.0,350.0,16,10,0,6,2022,,
,Stockholm,Blackebergs gymnasium,K,NAMUSVE,"Naturvetenskapsprogrammet NA - Särskild variant inom det estetiska området, musik",0.0,371.0,17,9,0,8,2022,,
